Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Rwanda,RWA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,49.0837592,48.45705519,48.06779441,47.85927438,47.73746683,47.65251824,47.90682664,48.2080859,48.54884481,48.93738727,49.36572453,49.51262308,49.7024747,49.90645107,50.08542912,50.21813611,50.09901003,49.98641358,49.87157356,49.74910707,49.61616917,49.26079682,48.95679113,48.69634052,48.46037748,48.23321253,48.01133688,47.82127035,47.70610724,47.83371135,48.40754728,49.02549219,50.08195762,51.64450026,53.46223827,55.00844257,54.73707686,54.2189202,53.38890866,52.53221003,51.98699065,52.3924829,52.93911518,53.62366093,54.3091523,54.86604115,55.19321021,55.41375518,55.55558939,55.69735361,55.88958156,55.99501269,56.17319134,56.38915573,56.58152609,56.71962995,56.91035611,57.01410763,57.0862309
South Asia,SAS,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.32079318,56.00845223,55.67876749,55.37959943,55.18358901,55.11848923,54.95448214,54.93479735,55.01821078,55.14664796,55.29006279,55.30581678,55.35856717,55.44589725,55.5724208,55.73615401,55.75970058,55.84946853,55.98353521,56.13751122,56.29754214,56.32547497,56.3765941,56.45243256,56.56232595,56.70970586,56.72334778,56.81089265,56.95256661,57.12610474,57.32112622,57.44439782,57.60109448,57.79447779,58.03281953,58.31773973,58.55272158,58.83097594,59.14647822,59.48913005,59.84974619,60.12689557,60.43568718,60.76720666,61.1122297,61.46567116,61.7541909,62.05259718,62.36369076,62.69736631,63.05858535,63.38417737,63.7526103,64.14309651,64.52331258,64.87441365,65.2064721,65.48906427,65.74309191
Saudi Arabia,SAU,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.23357981,53.05536837,52.95742216,52.90126298,52.85288643,52.80003551,52.65487581,52.55846094,52.48703188,52.41786288,52.33475699,52.34497247,52.37154249,52.40589023,52.45508845,52.51889853,52.68126341,52.89280294,53.10378525,53.26209106,53.34930407,53.77249795,54.13762474,54.46257831,54.801272,55.1813085,55.10554644,55.13692649,55.17019085,55.16845493,55.17806845,54.99524406,54.8514696,54.82440254,54.97773474,55.31633577,56.16759514,57.01639633,57.74579413,58.30001861,58.72652536,59.70093255,60.61838232,61.49083953,62.33816295,63.16150241,64.05447151,64.95822824,65.82837944,66.62120968,67.32710923,68.33481624,69.21984984,69.98226311,70.62653435,71.15644098,71.36899171,71.53340369,71.64306385
Sudan,SDN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,51.77023871,51.58043998,51.44718577,51.35717725,51.29930713,51.26553332,51.07238247,50.93526138,50.83827117,50.76649445,50.71164302,50.51964549,50.37893788,50.27808715,50.20712594,50.15916737,50.0224631,49.93985634,49.90546187,49.91977391,49.98338097,49.96325342,50.01577227,50.12846094,50.29141925,50.50040421,50.63152784,50.82185939,51.05649591,51.31008433,51.56026105,51.81250063,52.0472668,52.27552724,52.52163553,52.80179535,52.79975699,52.86102886,52.96063069,53.05956993,53.13790662,53.16953416,53.1929214,53.2235464,53.29066707,53.40836994,53.39606314,53.43247894,53.51002456,53.61443483,53.73907661,53.94129582,54.18078569,54.45092663,54.74432531,55.05227239,55.32236589,55.61016889,55.91004761
Senegal,SEN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.47029032,53.1637088,52.87689936,52.64293925,52.52861611,52.56074329,52.38005765,52.3868589,52.52682853,52.73012845,52.95648508,52.78066981,52.70328084,52.6949348,52.73834437,52.82266424,52.30935872,51.89766929,51.56090973,51.2727369,51.02075615,50.66561053,50.38308798,50.17094797,50.04000048,49.99450654,49.84476056,49.8310149,49.91112133,50.038591,50.19304953,50.28833746,50.40351205,50.55563794,50.77483126,51.07259196,51.15301361,51.32153242,51.55578216,51.81865457,52.08731937,52.25655294,52.44971678,52.65333563,52.85265617,53.03630728,53.1157323,53.17536117,53.22411612,53.27629711,53.33753006,53.31653241,53.32859473,53.36214442,53.4072197,53.4647935,53.55725364,53.68914588,53.85774593
Singapore,SGP,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.72681293,53.91666257,53.44624625,53.30796881,53.42604045,53.7212713,54.41503186,55.15593762,55.96509731,56.87939783,57.89547084,58.92902907,59.92930029,60.93422244,61.98783944,63.10407347,64.03282505,65.14902021,66.33235173,67.39616327,68.23332869,69.02357244,69.51399631,69.80702945,70.08508612,70.4448364,70.88090303,71.45994758,72.07655638,72.59280367,72.94011947,73.14009945,73.27941688,73.38066015,73.49312865,73.629944,73.61520999,73.76393205,74.08404249,74.49700271,74.90577385,74.88644628,74.86816039,74.96675526,75.23126065,75.59835028,76.05127829,76.64098213,77.3744693,78.12944594,78.74602527,78.60089489,78.44108066,78.3688139,78.36625208,78.32063578,77.94225802,77.20764444,76.25833717
Solomon Islands,SLB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.71747745,54.4447923,54.09388996,53.69844301,53.34779563,53.10197638,53.029626,53.06123853,53.16350972,53.24937028,53.24118565,52.55293027,51.73744726,50.86584312,50.04965243,49.37229191,49.24251866,49.26932512,49.3694698,49.44534195,49.45954387,49.39332044,49.30837056,49.25773593,49.31648692,49.52139681,49.80329009,50.17673511,50.6434509,51.17815031,51.75011062,52.1500717,52.61928211,53.11218719,53.57577423,53.98866069,54.2537271,54.50172237,54.73530368,54.9725339,55.22294383,55.31886287,55.39716879,55.46724174,55.55034577,55.66673334,55.7321266,55.81409053,55.88723776,55.92112287,55.9092261,55.97511454,55.99581342,55.99297086,56.00421749,56.04740698,56.02497748,56.07376277,56.15946524
Sierra Leone,SLE,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,57.96384764,57.66512226,57.47688454,57.36106413,57.28227604,57.22299369,56.79814609,56.47120211,56.21568672,56.01433606,55.8581379,55.42054165,55.07924699,54.81783133,54.62831831,54.50536917,54.14424455,53.89969052,53.74305851,53.64451046,53.58771372,53.31023358,53.11160199,52.98099616,52.90674873,52.87402265,52.61834945,52.45550926,52.36722791,52.36244736,52.4756688,52.2825652,52.15848568,52.12029133,52.16147015,52.24987146,52.17568437,52.22813825,52.35366656,52.47883528,52.53845998,52.57316254,52.65010474,52.74835755,52.88985572,53.10973597,53.14968323,53.24850454,53.41332003,53.6365961,53.90547528,54.03474503,54.2362077,54.49138044,54.7819,55.09827642,55.3733377,55.66159924,55.97380444
El Salvador,SLV,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,51.69495692,51.44969437,51.20046725,50.9845245,50.86116602,50.85578948,50.7238114,50.73432795,50.84371546,50.99445376,51.16017455,51.29505931,51.42746545,51.56417197,51.72513583,51.92168276,52.04899256,52.1893032,52.3350822,52.48661699,52.65496498,52.83514102,53.03826666,53.25283276,53.46705577,53.68204591,54.124573,54.53548736,54.92471277,55.30227078,55.66400428,56.11186631,56.51575802,56.86383897,57.14962767,57.37801585,57.50234888,57.61321578,57.7075649,57.79161675,57.88257549,58.02054191,58.18619367,58.3877718,58.6281045,58.90860116,59.39371639,59.84382089,60.29008944,60.76781116,61.28600594,61.81336393,62.40105881,62.98973679,63.49359378,63.87187034,64.22193459,64.44966802,64.58082908
San Marino,SMR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.4438405,54.13603836,53.95509318,53.8730254,53.85757764,53.88796135,53.66023804,53.51481067,53.43401327,53.43017381,53.52575417,53.34928595,53.34715601,53.45301787,53.48734789,53.23717906,53.10239163,52.99386253,52.86366536,52.82703931,53.04360646,52.93572696,52.87487493,52.93493114,53.09199263,53.26567425,53.14469236,53.04767094,52.95146458,52.8760771,52.8632023,52.58232369,52.39159447,52.26184463,52.11458702,51.86788949,51.48048482,51.10434851,50.73227118,50.40820819,50.17111773,49.81022073,49.60479267,49.51234854,49.47569372,49.46804605,49.28685268,49.12799237,49.0244348,49.02237574,49.13486788,49.15373341,49.30666133,49.54502556,49.7994274,50.03330023,50.22774446,50.39333605,50.55010499
Serbia,SRB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.64128582,66.52475448,66.47213305,66.46442931,66.47470037,66.4936691,66.47923893,66.39105599,66.24890789,66.09541011,65.96545434,66.01035112,66.12301014,66.30966246,66.56847688,66.88536055,67.10851425,67.3886862,67.66342502,67.85533366,67.92460762,67.88677843,67.74560903,67.51607597,67.2218558,66.87910488,66.59961195,66.27936081,65.96452656
Sub-Saharan Africa (excluding high income),SSA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.14504124,53.8771883,53.67427353,53.52878592,53.44018916,53.40453125,53.15772744,53.00429965,52.91560646,52.86284955,52.83150329,52.62138821,52.46295577,52.3514852,52.28730041,52.26610504,52.08145313,51.96891836,51.90412033,51.86445959,51.84088036,51.6510292,51.517767,51.43642123,51.40667926,51.42577819,51.30591949,51.26075051,51.27781041,51.34822408,51.46833838,51.49429383,51.5861692,51.73055907,51.91249846,52.1207014,52.16164374,52.24536779,52.36212092,52.50597093,52.67160822,52.69595135,52.76283863,52.85709518,52.96211595,53.06971852,53.07416647,53.10343564,53.15593768,53.23395899,53.33783122,53.38610057,53.47520107,53.59865323,53.75083649,53.92844854,54.07554983,54.25865627,54.47259909
South Sudan,SSD,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,55.72366505,55.49645066,55.4751659,55.56010478,55.62166686,55.60215757,55.25146882,54.89059648,54.54837742,54.28689041,54.13276573,53.74873458,53.51861563,53.40526322,53.35924834,53.35141559,53.1295161,52.99544897,52.93658741,52.94381105,53.00192955,52.86664834,52.84087665,52.89180564,52.99290766,53.14582377,53.02141601,52.88592273,52.780641,52.77542062,52.92420397,52.70488699,52.64409833,52.69671456,52.72572004,52.57536855,52.4339104,52.31822797,52.19184513,52.10103605,52.09672107,52.01764387,52.07193955,52.22141288,52.39222381,52.52664169,52.60062529,52.67385187,52.76046908,52.90696752,53.15202489,53.22926681,53.36341018,53.55682525,53.80219387,54.10255721,54.30331157,54.52740565,54.78139569
Sub-Saharan Africa,SSF,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.14522299,53.87728457,53.67422874,53.52858984,53.43989354,53.40420423,53.15732623,53.00386844,52.91517143,52.86241024,52.83105594,52.6210598,52.46273739,52.35136863,52.28728502,52.26619398,52.0816435,51.96920772,51.90449906,51.86492301,51.84142229,51.65169631,51.51853732,51.43726996,51.40759612,51.42674939,51.30686827,51.26170463,51.27872631,51.34909668,51.46916291,51.49523756,51.58719918,51.73167071,51.91368563,52.1219408,52.16290196,52.2466465,52.36343316,52.50731303,52.67295703,52.69739508,52.76439191,52.85867018,52.96371429,53.07135454,53.07581199,53.10507239,53.15760006,53.23561503,53.3395126,53.38769329,53.47676571,53.60019592,53.75234078,53.92991492,54.07696567,54.26001004,54.47388208
Small states,SST,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,55.02431273,54.73398642,54.50450247,54.34032657,54.24696207,54.2183815,54.05882434,53.97220537,53.94420675,53.95122825,53.98493563,54.13936431,54.29033802,54.44867303,54.63948477,54.8728739,55.05066697,55.27555312,55.50935598,55.71011873,55.86742129,56.03632572,56.17053149,56.28077247,56.40334299,56.56139143,56.62546141,56.76428384,56.93747121,57.10046647,57.24333231,57.35959302,57.45082236,57.54916421,57.70555287,57.93260431,58.09907218,58.35159443,58.65345703,58.97007821,59.28188206,59.66764582,60.03615752,60.40161992,60.79030371,61.2119513,61.75852932,62.32964557,62.88890698,63.39314599,63.82068038,64.05087746,64.25221326,64.40781185,64.52514393,64.62312615,64.70076674,64.78008857,64.85053347
Sao Tome and Principe,STP,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,63.13178439,61.14826166,59.61010562,58.38458065,57.36577625,56.52160513,54.29037668,52.29620703,50.59567018,49.22145448,48.18679255,48.04903925,48.10480663,48.30615121,48.52745465,48.68170993,48.46574092,48.15344456,47.89802186,47.85953499,48.08025555,47.68436126,47.68128035,47.87069836,47.99424287,47.9146811,48.21323851,48.21956573,48.03283753,47.85677442,47.82273151,48.10013447,48.38572438,48.7486424,49.19916246,49.73495952,50.16441714,50.70160198,51.29853172,51.86304561,52.34496914,52.55569756,52.6996141,52.74872852,52.72575893,52.66841089,52.88438345,53.09741431,53.29534829,53.45811822,53.59065482,53.62229304,53.60873442,53.5965474,53.64410633,53.78023587,53.97560364,54.23755004,54.55437193
Suriname,SUR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,48.62455753,48.34040741,48.19427763,48.14375519,48.14188029,48.17654498,47.86786059,47.69228557,47.65446641,47.7659355,48.02965773,48.22552514,48.36195017,48.45100914,48.50428709,48.55188656,49.94622199,51.38637641,52.88733004,54.38439543,55.76979242,57.05539189,58.01119362,58.71628261,59.29542981,59.80691084,59.94948415,60.28338455,60.66457348,60.9194505,60.98137069,60.99417683,60.84439743,60.61397566,60.43460774,60.37849863,60.53327324,60.77602436,61.09396713,61.44718889,61.800747,61.97713286,62.15766172,62.33876157,62.53861315,62.77008954,63.05583867,63.39339686,63.7579454,64.10876468,64.42279889,64.68732891,64.90701993,65.09754409,65.28531123,65.48557346,65.61123621,65.76189842,65.92336673
Slovak Republic,SVK,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,61.76063596,61.72643148,61.60667701,61.48573577,61.48221959,61.6461638,61.7935338,62.10825999,62.53482379,62.9607446,63.31001681,63.60968038,63.81819438,63.94378531,64.01516649,64.04316429,63.8556307,63.66625265,63.4924484,63.37644099,63.35294015,63.4279474,63.62079194,63.86177844,64.05797553,64.16473026,64.21007927,64.15709395,64.10020831,64.15587138,64.37435213,64.5739923,64.94020585,65.42472398,65.95348856,66.48745133,66.92101899,67.39093902,67.89307788,68.42947043,68.99498834,69.5632512,70.10123105,70.61094841,71.0941997,71.53988646,71.79245715,72.00166262,72.15164507,72.22448614,72.21255912,72.01914165,71.79990208,71.52336203,71.15717774,70.69512517,70.19084701,69.58125149,68.92461673
Slovenia,SVN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,64.5599466,64.6234144,64.68783573,64.77534355,64.90266222,65.06913755,65.15118836,65.37583828,65.66159508,65.89589733,66.0182405,65.99358759,65.8368211,65.60963429,65.410846,65.2886482,65.13764335,65.05954206,65.04587488,65.10160625,65.2360702,65.52346473,65.99073112,66.5753108,67.16319303,67.67321464,67.95910892,68.11496559,68.21701728,68.37224645,68.63180664,68.69168281,68.8529307,69.0830949,69.31227087,69.49572881,69.68024681,69.80097663,69.88515059,69.98262254,70.11677216,70.19906303,70.33071047,70.46983141,70.54961708,70.52866801,70.43402266,70.22033499,69.92281958,69.61034593,69.3204792,68.91000625,68.57091208,68.24037497,67.83371899,67.31675711,66.74025292,66.07450224,65.3713453
Sweden,SWE,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.8082553,65.88371515,66.04341198,66.22710447,66.3541584,66.38413473,66.27720581,66.12041,65.91200911,65.68286251,65.46103026,65.15046766,64.8520112,64.57985293,64.35025192,64.1719631,64.04513593,63.98364017,63.97715518,64.01450698,64.08938646,64.17795319,64.28867539,64.40894945,64.51280748,64.57337539,64.56353133,64.51655232,64.437723,64.34483732,64.25133973,64.05893611,63.89972853,63.76724407,63.67619911,63.65018865,63.62742377,63.7195926,63.89479337,64.09349607,64.27401921,64.60930255,64.8270261,64.97632335,65.125507,65.28881667,65.26010687,65.33321896,65.43078125,65.431634,65.27350735,64.9851638,64.56035181,64.03847737,63.52492553,63.0971792,62.77146814,62.51341761,62.32268961
Eswatini,SWZ,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,51.20876574,50.8424471,50.54347205,50.30283354,50.1084569,49.94611132,49.85305842,49.81697601,49.81451688,49.81480464,49.80023327,49.48094158,49.16145012,48.85699774,48.58535036,48.35271919,48.02414279,47.78209897,47.59692686,47.42616331,47.24916561,47.09868832,46.91042233,46.74850295,46.69620682,46.78763518,46.96176729,47.32779256,47.81187643,48.3196766,48.81508232,49.30566236,49.68932852,50.05317076,50.51552412,51.12602917,51.52531761,52.11298014,52.81513351,53.51521163,54.15954288,54.56788564,54.83431283,55.01749117,55.18890446,55.38032504,55.57392587,55.74793891,55.90102339,56.02936073,56.14436764,56.24556334,56.42673689,56.6391834,56.81965336,56.94999475,57.36586364,57.64768115,57.87292052
Sint Maarten (Dutch part),SXM,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,55.13544696,54.39922754,53.43212831,52.47020269,51.84552739,51.64165705,50.9955082,50.67966722,50.56806817,50.48796229,50.40673694,50.8303854,51.2688882,51.70653288,52.20137694,52.76495762,53.15761021,53.61653088,54.10976068,54.61749935,55.12348288,55.7586212,56.3694548,56.94323398,57.49178627,58.00501612,57.87900885,57.78028765,57.69318767,57.59819658,57.51169052,58.51111484,59.42054917,60.23897927,61.00079533,61.72291876,62.02541434,62.41720375,62.87058585,63.32402969,63.73277693,64.83849831,65.76947322,66.55051859,67.28342087,68.05455284,68.23716015,68.51966966,68.88854493,69.27600714,69.61452489,69.65271051,69.73640163,69.77247176,69.70546091,69.55400198,69.36683732,69.09187081,68.77008322
Syrian Arab Republic,SYR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,49.52751846,49.10328394,48.60902297,48.14797307,47.86148433,47.79745985,47.72927401,47.86502018,48.12509055,48.39058108,48.59891464,48.62530108,48.61371257,48.58089494,48.56037413,48.56632032,48.40410014,48.28789841,48.20527234,48.13873441,48.08304409,48.08140756,48.10867355,48.1722075,48.28739278,48.46379328,48.61995414,48.83926839,49.12363787,49.4770722,49.90085706,50.4195928,51.011851,51.65157988,52.29556325,52.91523637,53.53533943,54.06959565,54.56289848,55.08005034,55.64527805,55.92133652,56.32269399,56.76649164,57.12165674,57.31648125,57.84571467,58.15378956,58.34567281,58.63609576,59.19623093,59.67171707,60.36728768,61.26617409,62.19259653,62.95265963,63.49002538,63.85212684,64.07533477
Turks and Caicos Islands,TCA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,55.20522493,54.84882864,54.47024832,54.12454941,53.90348382,53.84268606,53.58973059,53.50685988,53.53930231,53.59931824,53.63214554,53.41996877,53.21026614,53.00698152,52.83749354,52.72039278,52.33973979,52.04803574,51.81898102,51.61622477,51.41971412,51.05783866,50.75126712,50.49372755,50.28380909,50.11258191,49.82458541,49.61496233,49.46475847,49.35821764,49.28790532,49.06571769,48.90790071,48.80269753,48.73641306,48.69750911,48.50496657,48.3831197,48.31447631,48.2806186,48.26872917,48.13163693,48.05475144,48.03138838,48.06427314,48.15820284,48.1345062,48.18499201,48.3011445,48.47007568,48.67871316,48.79559,48.97118833,49.19021941,49.4410244,49.71862681,49.90749681,50.13270845,50.39318107
East Asia & Pacific (IDA & IBRD countries),TEA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.06672892,55.87789864,55.4761174,55.03396196,54.76688017,54.74672335,54.49463311,54.51867397,54.70367289,54.88916303,55.00972325,54.9624507,54.96557838,55.01751367,55.15932207,55.42462601,55.8059987,56.28121861,56.85409823,57.5114267,58.22759279,59.04049271,59.82882723,60.59849458,61.33799314,62.01995309,62.4843934,62.8898477,63.23510714,63.55191515,63.87672718,63.95260947,64.22231874,64.58282003,64.89911005,65.11901721,65.61318085,65.86328159,66.02935106,66.3314584,66.85174263,67.2635908,67.90659432,68.67331529,69.37754203,69.92232357,70.3740503,70.68603323,70.8791631,71.01600464,71.12832474,71.16477918,71.17618711,71.14989349,71.0622456,70.90413779,70.63685075,70.32788221,69.99925292
Europe & Central Asia (IDA & IBRD countries),TEC,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,62.01756482,61.66757191,61.47123206,61.41999875,61.46970664,61.59052304,61.75454506,61.99041032,62.27973353,62.59218052,62.90124444,63.21455672,63.4872612,63.72177342,63.93029739,64.11755095,64.12541715,64.16610397,64.22640437,64.29404803,64.36564855,64.44685425,64.52162224,64.58130805,64.62962188,64.665449,64.59274081,64.53419811,64.48986068,64.45562511,64.43270317,64.31125342,64.25314983,64.272897,64.38265642,64.58709068,64.92519233,65.31113064,65.73869348,66.1919535,66.64408363,66.94213475,67.24452563,67.56544809,67.91745391,68.30231609,68.59490083,68.90600568,69.18320595,69.3750294,69.45334599,69.35022369,69.17457514,68.92659108,68.61800923,68.26594202,67.83854471,67.38915667,66.94001194
Togo,TGO,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.82777617,53.61277375,53.49169589,53.43395246,53.3793642,53.26050696,52.99913361,52.79599147,52.61709957,52.47404427,52.40484382,52.09309582,51.83187977,51.63425366,51.50096197,51.42500599,51.15006636,50.96299043,50.84217938,50.75574338,50.6733401,50.50522578,50.41013575,50.36959365,50.38709316,50.47473189,50.41325681,50.43844022,50.5429818,50.72157174,50.97122336,50.98333106,51.07826975,51.24040314,51.44119229,51.656902,52.11631701,52.57032455,53.01458452,53.45452978,53.88887828,53.98863857,54.11343515,54.24640461,54.36317136,54.45238825,54.42297948,54.40595748,54.40280303,54.42538477,54.48265166,54.50121385,54.56984394,54.6873333,54.85194732,55.06132737,55.26701839,55.51219631,55.79600849
Thailand,THA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.95052861,53.63615611,53.39213955,53.20350327,53.04475178,52.9046032,52.70912342,52.5526026,52.45114965,52.43256974,52.50879664,52.57322352,52.79291735,53.12683284,53.52972114,53.98132727,54.45724559,54.95365661,55.49166892,56.10826048,56.81823114,57.6230727,58.48444146,59.38763331,60.30002465,61.19771577,62.09421976,62.96193216,63.7897566,64.56213313,65.26815057,65.77768754,66.2363704,66.6565143,67.05511613,67.44018904,67.90475752,68.34391125,68.76177507,69.14538858,69.48759355,69.84671477,70.15566181,70.42985961,70.6943836,70.96001725,71.20167197,71.42387529,71.62423601,71.79243511,71.91933754,71.82307433,71.7453303,71.66851778,71.56619439,71.42375065,71.34828152,71.20921442,71.01211804
Tajikistan,TJK,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,55.33353553,54.13577851,52.84935799,51.60785214,50.58808055,49.86615627,49.22596951,48.88690143,48.78055696,48.80127256,48.89340219,49.24488803,49.60235041,49.96433064,50.36705467,50.83285141,51.07952284,51.43653379,51.85720494,52.26782478,52.61993124,52.8614181,53.00834844,53.07440976,53.09446461,53.0901168,52.91470082,52.75239358,52.59600305,52.45213766,52.34722494,52.02074573,51.82449994,51.74468093,51.76017891,51.863149,52.12529406,52.4151182,52.7708188,53.24933848,53.87453809,54.55750427,55.38250597,56.30934089,57.25911531,58.17544936,58.90465515,59.54764712,60.10565983,60.598054,61.02255309,61.18731902,61.33772962,61.41767835,61.37762633,61.21563591,60.91155861,60.56487259,60.19382837
Turkmenistan,TKM,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.9467397,53.91904783,52.93032328,52.04675923,51.35025291,50.87966336,50.42765866,50.24053517,50.26131992,50.39689573,50.58817634,50.90481703,51.23099464,51.56211824,51.92660162,52.34160303,52.68388972,53.04343648,53.41287325,53.79331311,54.19162488,54.47514892,54.80035879,55.11505208,55.36698165,55.54041315,55.65442547,55.67752495,55.64603401,55.62117736,55.63852771,55.55743517,55.61980316,55.79231418,56.05569437,56.42323462,56.82536469,57.3729609,58.03285798,58.74282797,59.45502491,60.215798,60.81908805,61.36842175,62.01070247,62.79998553,63.45355168,64.32622793,65.24933207,65.96534233,66.34412595,66.5911364,66.45631086,66.08474096,65.71857744,65.48120519,65.01405419,64.81218869,64.7510016
Latin America & the Caribbean (IDA & IBRD countries),TLA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.73871904,53.51072008,53.30570192,53.14469805,53.0594855,53.0623793,53.00800367,53.05812911,53.18547391,53.35515138,53.55058476,53.7104033,53.90230721,54.12421291,54.37548245,54.65111513,54.89184775,55.13943872,55.39721912,55.67103597,55.96196379,56.1939867,56.4632242,56.75029428,57.03562188,57.31380347,57.55707205,57.80375208,58.05776163,58.32680207,58.61444482,58.89785693,59.18680164,59.48879801,59.80942821,60.14927503,60.49353366,60.85829126,61.23354684,61.60715565,61.97376747,62.32352738,62.66418881,62.99843267,63.33267975,63.67061719,64.00972378,64.35781675,64.70736908,65.04548422,65.3620913,65.65973986,65.92764829,66.16658247,66.37972787,66.5679018,66.7282542,66.87139224,66.99153305
Timor-Leste,TLS,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.32707594,56.3636213,56.68011335,57.12567937,57.48479513,57.66539795,57.51227502,57.28722289,57.0331162,56.83831702,56.74087812,56.52053563,56.36146433,56.29520735,56.40159794,56.75185585,56.42382396,56.46578985,56.77792458,57.1324694,57.35474784,58.02660299,58.35026531,58.46443531,58.62795321,58.95034343,58.75174171,58.89250966,59.14358465,59.18585415,58.88923225,58.42162293,57.65310943,56.75581885,56.00060399,55.51630042,54.39872241,53.57236508,52.94715705,52.35782284,51.72066769,51.69083037,51.55902173,51.42338572,51.42613436,51.62606079,51.71659294,52.04594401,52.51835506,52.99703894,53.4226532,54.03408882,54.55236303,55.03210803,55.54984072,56.12671382,56.74278759,57.33805855,57.90284343
Middle East & North Africa (IDA & IBRD countries),TMN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.25956426,52.82038889,52.41353515,52.0700982,51.83697246,51.73094949,51.52027952,51.46130137,51.50882192,51.60798994,51.73285029,51.70284403,51.73140578,51.80365586,51.90595003,52.02700299,52.06921531,52.12617661,52.19859177,52.28329227,52.36969078,52.32481619,52.3093442,52.31761077,52.34585485,52.39683869,52.35505934,52.37233015,52.45371406,52.61209822,52.8595269,53.16942932,53.57481655,54.06350441,54.61800718,55.22659923,55.89861768,56.58759509,57.30513908,58.06185504,58.85044596,59.5978882,60.35567006,61.09679601,61.78409387,62.39433418,62.8793621,63.29354212,63.6281096,63.87921564,64.04727466,64.15836536,64.18986752,64.15696643,64.08687362,63.99981037,63.82762395,63.69216569,63.58108067
Tonga,TON,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,51.1830716,50.99741034,50.86585642,50.76905235,50.68092165,50.63420539,49.96287661,49.44893647,49.10272697,48.95661095,49.034392,49.31987509,49.69127579,50.17248913,50.74101984,51.38816549,52.31638165,53.09671773,53.76033284,54.38830364,55.02360951,54.92297316,54.99407311,55.162223,55.31837762,55.41769617,55.66490945,55.94194294,56.16073411,56.23873233,56.1781443,56.06114692,55.70498643,55.306257,55.07995697,55.07522714,55.02165716,55.26035252,55.631132,55.88108574,55.90519837,56.23990984,56.25416574,56.08249907,55.92608114,55.89217581,55.92885375,56.08153557,56.32962207,56.60506305,56.87496394,57.05277998,57.17025025,57.30091974,57.45634874,57.59815838,57.89603789,58.25212259,58.63058035
